Country Name,Country Code,Year,Life Expectancy,CO2,Injuries,Communicable,NonCommunicable,Region_Europe & Central Asia,Region_Latin America & Caribbean,Region_Middle East & North Africa,Region_North America,Region_South Asia,Region_Sub-Saharan Africa,IncomeGroup_Low income,IncomeGroup_Lower middle income,IncomeGroup_Upper middle income
Sudan,SDN,10,63.171,-0.17976907635134626,0.12595703036313988,0.503731897754699,0.4962681022453011,False,False,False,False,False,True,True,False,False
Senegal,SEN,10,64.898,-0.19082700391083082,0.05523023357519446,0.6584850210991803,0.34151497890081983,False,False,False,False,False,True,False,True,False
Singapore,SGP,10,81.7439024390244,-0.1415629424647572,0.10736138581564879,0.09085039965274373,0.9091496003472563,False,False,False,False,False,False,False,False,False
Solomon Islands,SLB,10,70.985,-0.20038846976178423,0.14012131513257226,0.3963807349893705,0.6036192650106295,False,False,False,False,False,False,False,True,False
Sierra Leone,SLE,10,50.234,-0.1998719916816859,0.05357828981532161,0.760585759478766,0.23941424052123403,False,False,False,False,False,True,True,False,False
El Salvador,SLV,10,71.449,-0.191873203006632,0.2729170250881917,0.192424184769779,0.8075758152302209,False,True,False,False,False,False,False,True,False
San Marino,SMR,10,62.8955,-0.1959454340030584,0.08941802652804925,0.04561617567851911,0.954383824321481,True,False,False,False,False,False,False,False,False
Somalia,SOM,10,54.342,-0.20001766499948478,0.07742588076137709,0.8020038464916929,0.19799615350830718,False,False,False,False,False,True,True,False,False
Serbia,SRB,10,74.53658536585367,-0.1330079481262778,0.09487062587745153,0.04411824459465936,0.9558817554053407,True,False,False,False,False,False,False,False,True
South Sudan,SSD,10,55.325,-0.1991568682650997,0.07166900996171209,0.7884455568744209,0.2115544431255792,False,False,False,False,False,True,True,False,False
Sao Tome and Principe,STP,10,67.885,-0.20071954543113238,0.07080965625978415,0.46164633369957575,0.5383536663004242,False,False,False,False,False,True,False,True,False
Suriname,SUR,10,70.676,-0.1982695853437673,0.15609209764861354,0.25679180505036253,0.7432081949496375,False,True,False,False,False,False,False,False,True
Slovenia,SVN,10,79.97073170731709,-0.18006042330268235,0.17503983569536533,0.04357774359475203,0.9564222564052479,True,False,False,False,False,False,False,False,False
Sweden,SWE,10,81.80243902439025,-0.14181455816230756,0.097958180095846,0.04114016573918845,0.9588598342608114,True,False,False,False,False,False,False,False,False
Eswatini,SWZ,10,48.141,-0.199977935876933,0.08859662392453123,0.7525641235048912,0.2474358764951088,False,False,False,False,False,True,False,True,False
Seychelles,SYC,10,72.72439024390245,-0.20030901159561526,0.11369552333739114,0.1735063221871429,0.8264936778128571,False,False,False,False,False,True,False,False,False
Chad,TCD,10,51.424,-0.19939524268467204,0.04933798646300542,0.8098463683343486,0.19015363166565144,False,False,False,False,False,True,True,False,False
Togo,TGO,10,58.092,-0.19751473288356391,0.06359025451078558,0.7292334960651123,0.2707665039348876,False,False,False,False,False,True,True,False,False
Thailand,THA,10,74.593,0.10850514703657907,0.17579343877750023,0.16553893044215603,0.834461069557844,False,False,False,False,False,False,False,False,True
Tajikistan,TJK,10,69.055,-0.19746176082540765,0.10298023660386482,0.36868472654481105,0.631315273455189,True,False,False,False,False,False,False,True,False
Turkmenistan,TKM,10,66.928,-0.11417636692776373,0.09998170322472665,0.27617700883841434,0.7238229911615855,True,False,False,False,False,False,False,False,True
Tonga,TON,10,70.148,-0.2007063024067265,0.08693891227230795,0.2361357752398899,0.7638642247601101,False,False,False,False,False,False,False,False,True
Trinidad and Tobago,TTO,10,72.17,-0.17137299692438202,0.16217542843787602,0.1376483665905809,0.8623516334094191,False,True,False,False,False,False,False,False,False
Tunisia,TUN,10,75.206,-0.16596984194062991,0.13841403235112915,0.13898072364208194,0.8610192763579181,False,False,True,False,False,False,False,True,False
Tuvalu,TUV,10,67.3655,-0.20083873267791913,0.12228886490113167,0.18542446156052084,0.8145755384394792,False,False,False,False,False,False,False,False,True
Tanzania,TZA,10,59.525,-0.19000593700940885,0.054780468715476587,0.7077490801251619,0.29225091987483814,False,False,False,False,False,True,False,True,False
Uganda,UGA,10,58.087,-0.19589908353110624,0.051136888905390296,0.7678191152792787,0.23218088472072126,False,False,False,False,False,True,True,False,False
Ukraine,UKR,10,70.80926829268293,0.17437595124054575,0.1247141906295533,0.07768648802228273,0.9223135119777173,True,False,False,False,False,False,False,True,False
Uruguay,URY,10,76.882,-0.19077403185267455,0.14992955869248112,0.09231134849032463,0.9076886515096754,False,True,False,False,False,False,False,False,False
United States,USA,10,78.64146341463415,6.650560689567921,0.10600166845540814,0.055376387801364335,0.9446236121986356,False,False,False,True,False,False,False,False,False
Uzbekistan,UZB,10,69.91,-0.03050691076878285,0.11938317402410861,0.28374443800720545,0.7162555619927944,True,False,False,False,False,False,False,True,False
Vietnam,VNM,10,74.904,0.005699520660424065,0.1527667148506563,0.20819861984391472,0.7918013801560854,False,False,False,False,False,False,False,True,False
Vanuatu,VUT,10,69.272,-0.2006798163579147,0.1335772567750724,0.32785941435083577,0.6721405856491642,False,False,False,False,False,False,False,True,False
Samoa,WSM,10,71.906,-0.20058711515747302,0.1292584322491875,0.18002511782577835,0.8199748821742217,False,False,False,False,False,False,False,True,False
South Africa,ZAF,10,58.895,0.3411321671299265,0.11417643685966906,0.6606962724425419,0.33930372755745797,False,False,False,False,False,True,False,False,True
Zambia,ZMB,10,57.126,-0.19681285248151678,0.056779981438175434,0.7388162477070599,0.2611837522929401,False,False,False,False,False,True,True,False,False
Zimbabwe,ZWE,10,52.896,-0.18574168190749307,0.06495999086859754,0.7516485057816344,0.24835149421836564,False,False,False,False,False,True,False,True,False
Afghanistan,AFG,11,62.054,-0.1901516098536002,0.1985527842630391,0.514483705828247,0.48551629417175296,False,False,False,False,True,False,True,False,False
Angola,AGO,11,57.236,-0.16924086874194733,0.10001539220165952,0.7117496243091634,0.2882503756908365,False,False,False,False,False,True,False,True,False
Albania,ALB,11,77.252,-0.19507801568246916,0.1260198742359584,0.10003525172114092,0.8999647482788591,True,False,False,False,False,False,False,False,True
Andorra,AND,11,76.9815,-0.20020306736090085,0.11079591896739291,0.04539590132604158,0.9546040986739585,True,False,False,False,False,False,False,False,False
United Arab Emirates,ARE,11,76.711,0.031682333498893704,0.2842060988010285,0.08891973560530517,0.9110802643946948,False,False,True,False,False,False,False,False,False
Argentina,ARG,11,75.598,0.03482094467878484,0.14027768423943998,0.14300335205454465,0.8569966479454554,False,True,False,False,False,False,False,False,True
Armenia,ARM,11,73.82,-0.193276964442203,0.10052391395523111,0.09611849411341872,0.9038815058865812,True,False,False,False,False,False,False,False,True
American Samoa,ASM,11,74.95349999999999,-0.19660096413048986,0.10567366821467629,0.14153210344680672,0.8584678965531933,False,False,False,False,False,False,False,False,True
Antigua and Barbuda,ATG,11,76.087,-0.19992496381877675,0.10990508877661295,0.1260804907284932,0.8739195092715069,False,True,False,False,False,False,False,False,False
Australia,AUS,11,82.04634146341463,0.3116134482550564,0.13676923985399764,0.042475091368579375,0.9575249086314207,False,False,False,False,False,False,False,False,False
Austria,AUT,11,80.93658536585367,-0.11462662500175468,0.09992845095863524,0.032259858232423944,0.967740141767576,True,False,False,False,False,False,False,False,False
Azerbaijan,AZE,11,71.506,-0.16097722009185048,0.08312166296712208,0.23017408274302617,0.7698259172569739,True,False,False,False,False,False,False,False,True
Burundi,BDI,11,58.568,-0.20036198369323882,0.08866262458335812,0.7355200235884645,0.2644799764115355,False,False,False,False,False,True,True,False,False
Belgium,BEL,11,80.38536585365854,-0.07468566031514724,0.13149154913389516,0.05657999013302171,0.9434200098669783,True,False,False,False,False,False,False,False,False
Benin,BEN,11,59.842,-0.19497207156615665,0.06252865630523209,0.7298257577066477,0.2701742422933523,False,False,False,False,False,True,False,True,False
Burkina Faso,BFA,11,58.374,-0.19695852564144647,0.05593573766859475,0.753919070669749,0.24608092933025108,False,False,False,False,False,True,True,False,False
Bangladesh,BGD,11,70.606,-0.12405565893128916,0.08839466987438023,0.401189146990348,0.5988108530096521,False,False,False,False,True,False,False,True,False
Bulgaria,BGR,11,74.31463414634149,-0.14123186678554223,0.0923626915746469,0.0430514787260079,0.9569485212739921,True,False,False,False,False,False,False,False,True
Bahrain,BHR,11,76.342,-0.16487067078667259,0.13968019517972166,0.09204262126814199,0.907957378731858,False,False,True,False,False,False,False,False,False
Bosnia and Herzegovina,BIH,11,76.401,-0.17177028925498405,0.11115542731525936,0.04922084732058853,0.9507791526794115,True,False,False,False,False,False,False,False,True
Belarus,BLR,11,71.96585365853657,-0.12147327267486353,0.172806100922597,0.05309716430490769,0.9469028356950923,True,False,False,False,False,False,False,False,True
Belize,BLZ,11,73.044,-0.19996469286239393,0.23155153638293252,0.2653216624097828,0.7346783375902172,False,True,False,False,False,False,False,False,True
Bermuda,BMU,11,81.67780487804879,-0.18887365756922517,0.0781482644410457,0.07538755077029038,0.9246124492297096,False,False,False,True,False,False,False,False,False
Bolivia,BOL,11,69.01,-0.17778262227605637,0.1230101401434636,0.37967008014321807,0.6203299198567819,False,True,False,False,False,False,False,True,False
Brazil,BRA,11,74.209,0.40068606192369555,0.18811033577512562,0.20154724124102186,0.7984527587589781,False,True,False,False,False,False,False,False,True
Barbados,BRB,11,78.547,-0.1980444540966032,0.08402840124846118,0.11774468720078589,0.8822553127992141,False,True,False,False,False,False,False,False,False
Bhutan,BTN,11,69.263,-0.20000442198494572,0.10144063387468354,0.4080422927224585,0.5919577072775416,False,False,False,False,True,False,False,True,False
Botswana,BWA,11,63.511,-0.19633610332663373,0.11334566067271289,0.6469046050434489,0.3530953949565512,False,False,False,False,False,True,False,False,True
Central African Republic,CAF,11,48.638,-0.20058711515747302,0.08244121647596148,0.7917824555185476,0.20821754448145235,False,False,False,False,False,True,True,False,False
Canada,CAN,11,81.64878048780488,0.5224954403696913,0.10782315397868836,0.05197739181603297,0.9480226081839671,False,False,False,True,False,False,False,False,False
Switzerland,CHE,11,82.69756097560976,-0.14454262357769193,0.11215680803126579,0.04149782957871245,0.9585021704212876,True,False,False,False,False,False,False,False,False
Chile,CHL,11,79.176,-0.0970133948260671,0.13984329534042608,0.08344370800538188,0.9165562919946182,False,True,False,False,False,False,False,False,False
China,CHN,11,75.013,12.435472544410716,0.12031567467023808,0.0794532297922184,0.9205467702077815,False,False,False,False,False,False,False,False,True
Cote d'Ivoire,CIV,11,54.271,-0.19020458191175643,0.05373582582954409,0.760279032697341,0.23972096730265902,False,False,False,False,False,True,False,True,False
Cameroon,CMR,11,56.073,-0.19174077286124133,0.06095534244693021,0.7373179398073837,0.26268206019261625,False,False,False,False,False,True,False,True,False
Colombia,COL,11,75.882,-0.10854808038110925,0.2492455889507546,0.17986200642391167,0.8201379935760884,False,True,False,False,False,False,False,False,True
Comoros,COM,11,62.595,-0.20064008727483024,0.07533798607331442,0.6097384883684485,0.39026151163155165,False,False,False,False,False,True,False,True,False
Costa Rica,CRI,11,79.074,-0.19098592071677634,0.15678334259683052,0.11275729607627825,0.8872427039237218,False,True,False,False,False,False,False,False,True
Cuba,CUB,11,78.446,-0.16285773005082785,0.11289014441025334,0.08523686283177608,0.9147631371682239,False,True,False,False,False,False,False,False,True
Cyprus,CYP,11,79.812,-0.19144942654138195,0.10361853726173727,0.043300641094918414,0.9566993589050815,True,False,False,False,False,False,False,False,False
Germany,DEU,11,80.53902439024391,0.8057902549282313,0.07702972196929496,0.03892380033576874,0.9610761996642313,True,False,False,False,False,False,False,False,False
Djibouti,DJI,11,61.395,-0.2001898243463618,0.0741569477198183,0.667431142264919,0.332568857735081,False,False,True,False,False,False,False,True,False
Dominica,DMA,11,70.72310975609756,-0.20052090002557676,0.10537349617852154,0.14554828420463226,0.8544517157953677,False,True,False,False,False,False,False,False,True
Denmark,DNK,11,80.05121951219512,-0.1502371242498267,0.07562403609558677,0.047769010832049555,0.9522309891679503,True,False,False,False,False,False,False,False,False
Dominican Republic,DOM,11,72.523,-0.1721410923991244,0.16500049259247881,0.317824405059645,0.682175594940355,False,True,False,False,False,False,False,False,True
Algeria,DZA,11,75.436,-0.022163819818371257,0.14842275007047584,0.21988929194722126,0.7801107080527787,False,False,True,False,False,False,False,True,False
Ecuador,ECU,11,75.495,-0.15173358773438622,0.22330857200124515,0.22200371574942138,0.7779962842505785,False,True,False,False,False,False,False,False,True
Eritrea,ERI,11,63.238,-0.20003090801402384,0.1006955594948374,0.6733036343989887,0.32669636560101134,False,False,False,False,False,True,True,False,False
Spain,ESP,11,82.4268292682927,0.15574300231484414,0.0801920496954277,0.04574555338478506,0.954254446615215,True,False,False,False,False,False,False,False,False
Estonia,EST,11,76.3268292682927,-0.17848450362531865,0.1258959990444044,0.04733989845056013,0.9526601015494399,True,False,False,False,False,False,False,False,False
Ethiopia,ETH,11,63.281,-0.18962188927203763,0.06998637442947572,0.7164919321219063,0.28350806787809363,False,False,False,False,False,True,True,False,False
Finland,FIN,11,80.6268292682927,-0.13541817866681763,0.1331597019634923,0.02719759098724699,0.9728024090127529,True,False,False,False,False,False,False,False,False
Fiji,FJI,11,66.859,-0.19948794394431466,0.09157501201820906,0.1881692327335625,0.8118307672664374,False,False,False,False,False,False,False,False,True
France,FRA,11,81.96829268292684,0.24731856751731351,0.1256513053368862,0.04930612870635497,0.950693871293645,True,False,False,False,False,False,False,False,False
Gabon,GAB,11,62.924,-0.19343588061667175,0.09122399832742514,0.5614620504118135,0.4385379495881864,False,False,False,False,False,True,False,False,True
United Kingdom,GBR,11,80.90487804878049,0.4186303475713426,0.0695510644437688,0.05760676939544877,0.9423932306045512,True,False,False,False,False,False,False,False,False
